text,label
"Chúng tôi đã gặp trải nghiệm phèn quá với app vào lúc 8h, trì hoãn liên tục!",negative
"Tôi đã gặp trải nghiệm hết muốn nói với đơn hàng vào hôm qua, trì hoãn liên tục…",negative
"Tui đã gặp trải nghiệm bực mình với website vào tuần trước, phớt lờ góp ý 😭",negative
"Tôi đã gặp trải nghiệm hết muốn nói với đồ ăn vào hôm nay, tự ý đổi lịch 👎!",negative
"T nhà đã gặp trải nghiệm ko ổn xíu nào với ngân hàng vào tuần trước, làm việc cho có lệ :(",negative
"tui đã gặp trải nghiệm dở ẹc với siêu thị vào tối qua, cúp máy",negative
"tôi đã gặp trải nghiệm cùi bắp với trường vào hôm qua, không tôn trọng khách 💢",negative
"Tui đã gặp trải nghiệm tệ vcl với ship đồ ăn vào lúc 8h, nói chuyện như quát 🥵! :(",negative
"Mình đã gặp trải nghiệm không ra gì với khách sạn vào hôm qua, nói chuyện như quát 😤 :(",negative
"T nhà đã gặp trải nghiệm phí tiền với cửa hàng vào sáng nay, tự ý đổi lịch 😡!",negative
"Bọn mình đã gặp trải nghiệm không ra gì với bệnh viện vào tối qua, chửi khách 💢",negative
"T nhà đã gặp trải nghiệm bó tay với khoa vào sáng nay, làm việc cho có lệ 💢 :)",negative
"Mình đã gặp trải nghiệm gian lận với chăm sóc khách hàng vào sáng nay, giao sai hàng 😡",negative
"Tui đã gặp trải nghiệm gian lận với ngân hàng vào vừa xong, không cho đổi trả 👎",negative
"Tôi đã gặp trải nghiệm tệ với nhà hàng vào sáng nay, tính phí vô lý 😤",negative
"T nhà đã gặp trải nghiệm phí tiền với tổng đài vào mới đây, không cho đổi trả 👎!!! ^^",negative
"mình đã gặp trải nghiệm lừa đảo với bệnh viện vào tối qua, hủy đơn vô cớ 💢!",negative
"Chúng tôi đã gặp trải nghiệm toang với môn học vào hôm qua, đi trễ 👎 :(",negative
"t nhà đã gặp trải nghiệm chán với ứng dụng vào tuần trước, trì hoãn liên tục",negative
"tôi đã gặp trải nghiệm tệ vcl với phòng khám vào hôm qua, tính phí vô lý 😡!!! :v",negative
"Mình đã gặp trải nghiệm quá tệ với ứng dụng vào sáng nay, giao sai hàng! =))",negative
"Mình đã gặp trải nghiệm cực tệ với thương mại điện tử vào mới đây, phớt lờ góp ý 💢!!! :)",negative
"Tôi đã gặp trải nghiệm hết hồn luôn với tổng đài vào tuần trước, không trả lời tin nhắn 😤 =))",negative
"Tui đã gặp trải nghiệm chán đời với bệnh viện vào lúc 8h, phớt lờ góp ý 💢!!!",negative
"Tui đã gặp trải nghiệm chán ngán với chăm sóc khách hàng vào sáng nay, phớt lờ góp ý 🥵!!!",negative
"tôi đã gặp trải nghiệm tệ với phòng khám vào tối qua, cúp máy 💢!",negative
"Tui đã gặp trải nghiệm cực tệ với quán ăn vào mới đây, chửi khách!",negative
"T nhà đã gặp trải nghiệm kinh khủng với du lịch vào mới đây, không trả lời tin nhắn 👎!!!",negative
"Bọn mình đã gặp trải nghiệm vỡ mộng với bệnh viện vào tối qua, tự ý đổi lịch 💢! ^^",negative
"Tui đã gặp trải nghiệm vô trách nhiệm với xe công nghệ vào vừa xong, phớt lờ góp ý!!!",negative
"Tôi đã gặp trải nghiệm hết hồn luôn với siêu thị vào hôm nay, làm việc cho có lệ 🫠!!",negative
"Tôi đã gặp trải nghiệm rườm rà với wifi vào hôm nay, đi trễ",negative
"Tôi đã gặp trải nghiệm quá tệ với đơn hàng vào hôm qua, nói chuyện như quát 💢…",negative
"t nhà đã gặp trải nghiệm đùa à với quán ăn vào hôm qua, tính phí vô lý 😡…",negative
"tui đã gặp trải nghiệm cực tệ với ship đồ ăn vào hôm nay, tự ý đổi lịch 🥵",negative
"t nhà đã gặp trải nghiệm thất vọng với giao hàng vào sáng nay, trì hoãn liên tục…",negative
"Chúng tôi đã gặp trải nghiệm ko ổn xíu nào với bảo hành vào lúc 8h, làm việc cho có lệ 😭!!!",negative
"T nhà đã gặp trải nghiệm phiền phức với nhân viên vào hôm nay, phớt lờ góp ý",negative
"bọn mình đã gặp trải nghiệm mệt mỏi ghê với bác sĩ vào vừa xong, không xin lỗi 👎!! :(",negative
"Bọn mình đã gặp trải nghiệm thái độ kém với nhân viên vào tuần trước, chửi khách 💢!",negative
"Chúng tôi đã gặp trải nghiệm thái độ kém với khách sạn vào tuần trước, đi trễ 🫠",negative
"Tôi đã gặp trải nghiệm mệt mỏi ghê với bác sĩ vào sáng nay, nói chuyện như quát",negative
"Mình đã gặp trải nghiệm cực tệ với chăm sóc khách hàng vào hôm nay, hủy đơn vô cớ 💢… :v",negative
"Mình đã gặp trải nghiệm dở òm với phòng khám vào vừa xong, đi trễ 👎",negative
"Chúng tôi đã gặp trải nghiệm kinh khủng với chuyến bay vào mới đây, trì hoãn liên tục 🫠!!",negative
"Bọn mình đã gặp trải nghiệm ko ổn xíu nào với chăm sóc khách hàng vào tuần trước, không hỗ trợ",negative
"Tui đã gặp trải nghiệm bó tay với thiết bị vào mới đây, đi trễ 🤦!",negative
"bọn mình đã gặp trải nghiệm thất vọng với giảng viên vào sáng nay, không hỗ trợ 😡",negative
"Tui đã gặp trải nghiệm chán với bệnh viện vào vừa xong, hủy đơn vô cớ 🤦!",negative
"T nhà đã gặp trải nghiệm dở ẹc với trường vào lúc 8h, cúp máy",negative
"Bọn mình đã gặp trải nghiệm quá chán với bác sĩ vào hôm qua, cúp máy",negative
"Mình đã gặp trải nghiệm dở tệ vl với siêu thị vào hôm nay, hủy đơn vô cớ 🫠! ^^",negative
"Mình đã gặp trải nghiệm ức chế vl với nhà hàng vào vừa xong, hủy đơn vô cớ 😭",negative
"Chúng tôi đã gặp trải nghiệm chán với giao hàng vào hôm qua, không trả lời tin nhắn 💢!!!",negative
"Tôi đã gặp trải nghiệm lừa đảo với môn học vào lúc 8h, phớt lờ góp ý 🫠!",negative
"bọn mình đã gặp trải nghiệm quá tệ với điện thoại vào sáng nay, bắt khách đợi cả tiếng 🤦",negative
"Bọn mình đã gặp trải nghiệm cùi bắp quá với shipper vào hôm qua, tính phí vô lý 🥵…",negative
"Tui đã gặp trải nghiệm vô lý vãi với bưu điện vào sáng nay, tính phí vô lý",negative
"Tôi đã gặp trải nghiệm quá chán với bác sĩ vào sáng nay, không cho đổi trả 🥵",negative
"Bọn mình đã gặp trải nghiệm nản thiệt với bảo hành vào hôm qua, làm việc cho có lệ 😤",negative
"t nhà đã gặp trải nghiệm vô trách nhiệm với cửa hàng vào tuần trước, tự ý đổi lịch!!",negative
"Bọn mình đã gặp trải nghiệm hết hồn luôn với quán ăn vào sáng nay, không cho đổi trả",negative
"t nhà đã gặp trải nghiệm chán đời với nhà hàng vào mới đây, cúp máy 🤦",negative
"t nhà đã gặp trải nghiệm phí tiền với nhân viên vào mới đây, giao sai hàng 😡",negative
"Tui đã gặp trải nghiệm phí tiền với bác sĩ vào mới đây, tính phí vô lý 😭!!!",negative
"T nhà đã gặp trải nghiệm cực tệ với du lịch vào vừa xong, cúp máy 😤",negative
"Tôi đã gặp trải nghiệm toang với phòng khám vào tối qua, làm việc cho có lệ",negative
"Mình đã gặp trải nghiệm toang với ngân hàng vào vừa xong, tự ý đổi lịch 🥵 =))",negative
"Bọn mình đã gặp trải nghiệm lag vãi với chăm sóc khách hàng vào hôm nay, trì hoãn liên tục 👎… :v",negative
"Tôi đã gặp trải nghiệm chán ngán với thương mại điện tử vào hôm nay, mang thái độ 😭!!!",negative
"Bọn mình đã gặp trải nghiệm lừa đảo với tổng đài vào hôm nay, giao sai hàng 😭 =))",negative
"Tui đã gặp trải nghiệm chán với bác sĩ vào hôm qua, tính phí vô lý 🥵!!",negative
"T nhà đã gặp trải nghiệm chậm chạp với laptop vào hôm nay, không cho đổi trả",negative
"Mình đã gặp trải nghiệm xàm ghê với thương mại điện tử vào sáng nay, bắt khách đợi cả tiếng 🤦",negative
"Bọn mình đã gặp trải nghiệm vô lý vãi với bác sĩ vào sáng nay, tính phí vô lý 🥵",negative
"Tui đã gặp trải nghiệm toang với website vào lúc 8h, giao sai hàng 🤦",negative
"T nhà đã gặp trải nghiệm chán ngán với wifi vào sáng nay, nói chuyện như quát",negative
"T nhà đã gặp trải nghiệm hết hồn luôn với bệnh viện vào hôm nay, nói chuyện như quát 🤦…",negative
"Chúng tôi đã gặp trải nghiệm bực mình với điện thoại vào lúc 8h, chửi khách",negative
"T nhà đã gặp trải nghiệm lag với thương mại điện tử vào lúc 8h, giao sai hàng 🤦",negative
"T nhà đã gặp trải nghiệm ko ổn xíu nào với phòng khám vào sáng nay, hủy đơn vô cớ 🤦!!!",negative
"Bọn mình đã gặp trải nghiệm nản thiệt với ship đồ ăn vào hôm qua, không trả lời tin nhắn 💢",negative
"tui đã gặp trải nghiệm dở ẹc với xe công nghệ vào tuần trước, nói chuyện như quát…",negative
"tôi đã gặp trải nghiệm bực mình với chăm sóc khách hàng vào vừa xong, đi trễ 😤!!",negative
"mình đã gặp trải nghiệm chán đời với chăm sóc khách hàng vào mới đây, nói chuyện như quát 🥵…",negative
"Mình đã gặp trải nghiệm tệ với chuyến bay vào sáng nay, không hỗ trợ 😤",negative
"Tui đã gặp trải nghiệm quá tệ với ngân hàng vào tối qua, cúp máy 😤!!!",negative
"chúng tôi đã gặp trải nghiệm tệ vcl với phòng khám vào vừa xong, nói chuyện như quát!! =))",negative
"Mình đã gặp trải nghiệm cùi bắp với ngân hàng vào tuần trước, bắt khách đợi cả tiếng 😤!!!",negative
"Chúng tôi đã gặp trải nghiệm bó tay với môn học vào hôm nay, giao sai hàng 😡… :(",negative
"Mình đã gặp trải nghiệm phèn quá với laptop vào tối qua, bắt khách đợi cả tiếng 😡 :v",negative
"Bọn mình đã gặp trải nghiệm toang thật sự với đồ ăn vào tối qua, giao sai hàng 😡!!",negative
"Mình đã gặp trải nghiệm dở òm với bác sĩ vào tối qua, không cho đổi trả 😭",negative
"Mình đã gặp trải nghiệm tệ với trường vào hôm qua, hủy đơn vô cớ :)",negative
"Tôi đã gặp trải nghiệm rườm rà với đồ ăn vào lúc 8h, chửi khách… ^^",negative
"Tui đã gặp trải nghiệm hết hồn luôn với chuyến bay vào mới đây, không hỗ trợ! ^^",negative
"Mình đã gặp trải nghiệm thái độ kém với phòng khám vào tối qua, tự ý đổi lịch!!! =))",negative
"Bọn mình đã gặp trải nghiệm gian lận với app vào mới đây, không tôn trọng khách 👎!",negative
"Tôi đã gặp trải nghiệm đùa à với xe công nghệ vào lúc 8h, không tôn trọng khách 🥵",negative
"t nhà đã gặp trải nghiệm nản thiệt với ngân hàng vào hôm qua, không tôn trọng khách! :(",negative
"T nhà đã gặp trải nghiệm mệt mỏi ghê với nhân viên vào vừa xong, chửi khách 😡!!",negative
"T nhà đã gặp trải nghiệm nản với khách sạn vào hôm nay, phớt lờ góp ý 👎",negative
"Mình đã gặp trải nghiệm cùi bắp quá với nhà hàng vào sáng nay, không hỗ trợ 🤦!!",negative
"Mình đã gặp trải nghiệm vô lý vãi với quán ăn vào lúc 8h, tự ý đổi lịch 😭!",negative
"Tôi đã gặp trải nghiệm lừa đảo với đồ ăn vào hôm nay, không cho đổi trả 😤",negative
"t nhà đã gặp trải nghiệm toang thật sự với wifi vào sáng nay, phớt lờ góp ý 😭",negative
"Mình đã gặp trải nghiệm bực mình với đơn hàng vào lúc 8h, phớt lờ góp ý…",negative
"Tui đã gặp trải nghiệm hết muốn nói với bác sĩ vào vừa xong, làm việc cho có lệ!!",negative
"t nhà đã gặp trải nghiệm quá tệ với xe công nghệ vào sáng nay, tính phí vô lý 🥵!!",negative
"bọn mình đã gặp trải nghiệm hết muốn nói với giảng viên vào lúc 8h, giao sai hàng 👎",negative
"Bọn mình đã gặp trải nghiệm toang thật sự với shipper vào tuần trước, đi trễ…",negative
"tui đã gặp trải nghiệm gian lận với tổng đài vào sáng nay, không cho đổi trả 🫠",negative
"Bọn mình đã gặp trải nghiệm toang với tổng đài vào vừa xong, phớt lờ góp ý",negative
"Chúng tôi đã gặp trải nghiệm hết hồn luôn với website vào tuần trước, trì hoãn liên tục",negative
"T nhà đã gặp trải nghiệm dở òm với bệnh viện vào vừa xong, giao sai hàng 🥵",negative
"Bọn mình đã gặp trải nghiệm lag vãi với trường vào hôm nay, giao sai hàng 😤 ^^",negative
"T nhà đã gặp trải nghiệm nản với ứng dụng vào tối qua, không trả lời tin nhắn 😤…",negative
